"Jan" "Feb" "Mar" "Apr" "May" "Jun" "Jul" "Aug" "Sep" "Oct" "Nov" "Dec"
"61" -1.2335683327141 2.47561646395691 0.343890804162029 -1.46213583454663 -1.31663439307448 -1.28170845274792 -2.75314765001852 0.746727650453806 0.617449951451121 -1.00506623516445 -1.31571094759026 -2.12965458001149
"62" -1.72848643548217 -2.22693463386389 2.40327629719934 2.05480084374344 -0.0282056950511702 0.256745746731156 -1.73092502725667 0.29950382464753 -0.0825969410699514 -0.343607134038209 0.0450833014825207 -0.690366300490524
"63" 0.817155952133504 -0.0193301018647958 -0.981238525890788 -0.561546810446302 0.578927303781782 1.28124988264355 1.06777112424662 -0.602688469466642 1.59462028386612 -0.124188290537674 1.63856328836681 1.04278831145855
"64" 2.63438803793176 -2.11682247923164 0.705602483805833 1.53901564179225 -1.55718576726848 1.43675168546754 3.80670676880968 0.553863879134724 0.166035025322714 0.0258888847476726 -0.609261517044587 -0.45890780997523
"65" 0.667737711595549 -1.14470392085484 -2.44810481964198 -0.757081528485244 -2.42550848266875 -0.301997721060317 -0.407207489913176 -0.681776584247018 -1.58318157435365 0.253779172028743 2.21902541298709 0.13711619053332
"66" -5.2950251852792 -1.37373333643325 -1.7411669462077 0.312704645089937 0.124031238655306 -1.23173424035259 0.829124064131335 -0.636045871314124 0.822254977504002 0.0536535843738335 -2.96894324406439 1.19880195167734
"67" 0.589995081429038 -5.61370978909676 -1.30730200683362 -1.72136854833285 1.77348239352207 0.425487865222479 -0.877987160594799 -0.58021909011903 -0.474316932525625 0.948368091343241 0.82342941996788 -0.158900048445446
"68" -4.29756289979572 -0.26941847674675 -4.02292339854003 1.43134586647074 -2.97056102570502 -1.39189526135425 -0.290921168662365 -0.696040754636655 2.19305614861686 0.939683324762001 0.980907247958967 0.782588890872304
"69" 3.1958728664281 0.548068447183638 -1.55317378498036 1.32548165502969 1.61326388532008 0.0125480935243019 -0.545624321554357 -0.1056239192758 -0.283720868550276 0.98459284655813 -1.31283143301042 0.826899692099772
"70" 0.687204693758304 1.94212453366741 2.79804241400342 -0.385709520056736 1.42261843089814 -0.321435375547011 0.0227767327814377 -0.481318850888769 -0.366623123032497 0.147610963466505 -1.04520790952235 0.705478992672397
"71" 0.337166886684543 4.85884880295504 1.66952623625944 -1.00600458028526 1.53774490692402 -0.464255626322498 -0.198778763436664 0.507017237262389 -0.690527525131643 1.3748863140633 0.182392186777889 -2.02112008032168
"72" 0.363189636192558 -2.32098014571834 2.16710013795762 -0.754459130570766 -3.4261747436277 -0.959075438369794 1.29431793591972 1.42579582185124 2.35748172994211 -1.27676946651067 -0.1990445175757 -1.81835078142072
"73" -1.40000181588644 0.0758019928480564 0.709302731341339 0.0611933143791532 1.74211739540506 0.0229385764583441 0.492258184641457 2.14370512123297 0.328547777691597 -1.83551027151458 2.4099636565733 -0.453554789312278
"74" 2.5131606286495 -1.56163931969208 -1.21919107975756 2.17049401146762 1.35172835499003 1.01565158518727 -1.63454106499236 -0.343565639350317 -0.6854142236851 -1.4896295018316 -2.34334062337746 2.21485890407384
"75" 1.89460101075487 0.813313650836761 3.67539976782976 -1.08055238281133 -0.0681682859655552 0.829221187120325 2.67735480041645 1.01916586991189 0.105573228201223 -0.406434907979445 3.8113402402272 1.70828854901458
"76" -0.549395497186836 3.04789110317212 -2.07362786465332 0.5612714825578 -0.552628692653727 -1.75043112249197 2.11696064655156 -0.726721605536213 -1.78248236634596 2.75778454555874 -0.45868532916765 -1.28736559190033
"77" -0.148506813164985 -2.60197976440081 -2.54599376913517 0.651688994111979 -1.40717784867034 0.68477810273707 -1.36673774369815 -1.64793342752786 -2.98221750749481 -0.619294432792742 0.261568669893094 -1.52385589872546
"78" -1.52420292467815 2.19401776695953 1.60669002220979 -1.07015490147732 -0.34874872809398 -0.911967845933134 -1.62725041721622 0.899668882137789 1.14960028769974 -1.02446374415298 0.498370486495446 0.960271071449796
"79" 0.936451438982445 1.44216709098438 -0.545712908160979 -0.106455019043437 0.808769812850983 0.620479721714744 0.00706871800322517 0.0445322262330592 -0.365768100943498 -0.210749744022195 -2.50869488401935 -0.823083317188662
"80" 0.977770679832616 -2.71311383745547 0.093015512270668 -0.424879281941912 1.04441817734717 -1.54563925721729 0.275209138295835 -0.360076352004597 2.46618721376063 -0.27894547224308 -2.30029310576384 -0.153789454101343
"81" -1.00598963520319 1.87704346429828 0.145051294936906 1.1688573804212 1.03304622660501 0.997577357887778 -2.57919516466367 0.575040026369834 0.868305770175311 0.022456357617969 1.01603903956648 2.46069385280155
"82" 0.897872325491875 1.47917029634056 1.59967762279271 -2.26575564661874 1.5066134470395 -1.75983451427774 0.191791625076434 0.742231439164769 -2.66190755252892 2.85376823263383 -1.60947285267605 -1.7187105921961
"83" -0.0659616585279821 3.63777289153467 1.4219027887157 -0.342197476541628 -1.05149389893261 1.96692142674314 -0.349715975246284 -0.825072220763431 -1.3386589293405 -0.123299879488158 1.80268230185375 2.26184754751203
"84" -0.732974132052433 -3.31427845561875 1.59288459652871 -0.222978924273193 0.513053758646862 4.80163823142473 1.17032979608878 4.16534702426345 0.329410863038802 -3.45065334297902 1.016173210101 0.105296324548206
"85" 0.318804151656877 0.125508692457871 -1.30293191054037 -0.137699744860214 -2.06212288849306 -1.14572958664347 -0.581721516343691 0.342961714247124 0.877786215177537 1.41819905444389 -0.627451547929738 -0.543626791615665
"86" -0.909733561522046 -3.0023596733362 -0.242219114450421 -0.196856770094769 -0.304202770349193 1.04965983873743 -0.360402908152722 -2.06636410288583 1.31268676197858 0.825727592654218 -0.848656770229269 -1.87345151228565
"87" -2.35338276591342 -1.10368589148953 -2.28299020279064 -1.0933005613624 -0.575556604688089 0.36462162024425 3.66151909489817 -3.37041943093178 2.76098955789749 2.65530813756641 2.05884288825538 0.989526013764106
"88" 3.12133056881144 3.07272366557494 0.200782303814592 3.75042660438298 0.746570977668156 -0.262175089041818 -1.08441737870929 -1.07889177729267 -1.25724910145588 -0.684578969808896 -1.93737064226214 -0.397119186623087
"89" 1.96051544320568 1.95970181365693 -0.707739321313468 -1.88727270394408 1.58358177917677 -0.0507413909375884 -0.49829767830073 -0.50901659960779 -1.76021235798683 -0.256997749568683 -0.691129968114808 -0.697965157456323
"90" -2.46101894131974 -0.840094481326048 -1.25501126878041 1.62379005543865 1.66076667730204 -1.0952127396308 -0.358880522377802 1.43231867954925 0.989528445944117 -0.659409186299115 1.79911385811583 -0.571044938030752
"91" -2.75699398821988 -0.498297537224971 -0.882699798527966 -0.108469120731712 -2.14518679310935 -0.609214203481329 0.891657409498791 -1.23798376094243 -1.3475542649569 -1.23754760052239 -0.244162331963992 -2.37125017470476
"92" -0.100947708194184 1.23739430522033 0.94094372914941 2.25206485704673 1.37108865404466 -0.809414327199917 -2.54885635379084 0.909231192189964 1.68203923831148 -0.749051173616806 0.208178416502705 1.70146885304699
"93" 1.00374861277017 -5.05429351265201 1.97083195465625 -1.10258472118019 0.625789765115897 -0.0224293958871442 -1.09083558203881 1.01621577011294 -0.541969478378988 -0.447254947147343 0.364944544063391 -0.192738425911571
"94" -0.551390536765979 -2.82427117050693 -2.56064042755014 -1.15389803172961 -2.50392822587858 -1.58664485821046 1.24891937439611 0.0193070059052758 -0.0667505383418074 1.27890717782897 -1.55669528294342 -0.461211702791502
"95" 1.78406880994766 2.31864373855905 1.28851860878552 0.787373921257142 -0.960999529252121 0.0207009946993111 -1.53066569196443 -2.21064938872451 0.32771314356259 1.98348309834059 1.58772092170949 0.798558031447342
"96" 0.590698637672858 -2.147552356026 0.512546518439976 -0.219264619499853 0.372701056190294 0.203735694676951 2.54371364276457 1.33464057180088 -1.88741701394493 -1.25999745592861 1.58869779971511 1.77754232638155
"97" 1.39934805129208 1.89134353656944 -1.11983529293859 -0.93222805907952 -0.641515088299883 -1.51766629896193 -0.0748709861172188 -0.0198976105050974 2.05923671092819 -1.96474513234708 -0.33264291905013 -1.07150854950198
"98" -3.59413500498187 1.52042348966529 2.61357801662164 -1.33692608795921 1.16545924265534 1.5709181891967 -0.470266016438146 0.382194864719764 -2.38698234083461 0.170543674419633 -1.29761889463602 -1.1909401383132
"99" 3.49558456385216 -3.82524403194856 -2.07973575124794 3.12526446983162 1.71498088913219 0.278290011692533 1.25310322599603 1.3752817538342 0.856358432303992 0.167766220730059 0.288119565245296 1.129379179439
"100" -1.52246871423429 0.546850191003358 0.788277700325722 -0.702040547162568 -2.68662654869804 1.16963237824342 0.828786804760426 -0.157218102016898 -0.444521461441411 0.876951266718578 -0.186735048400593 1.63012194331836
"101" 0.794335358490244 2.99003526074407 -0.374364483356842 2.71544063772153 0.487464456943172 -2.18541733825361 -0.217207607865973 0.173367848408574 0.332067020240572 -1.79407154813326 0.22895218381457 -0.64059605836664
"102" -1.04498929719551 0.549631648427535 -0.891157320945936 -1.75331869745872 -2.54798259265594 0.144509481060993 -2.17058766465198 -1.99907280469583 0.252342016378478 -1.88965895779073 -1.73861210278429 -0.712714522864317
"103" -0.370009142502639 0.507955729462964 0.688141377156839 -0.405057103102521 2.54863518247818 0.505543370266679 0.926237903454791 0.754626636795422 -1.75318266342315 2.19586041175329 1.32410447347813 -0.371126623922024
"104" 0.494782945263751 -0.382075922720588 0.410622308274256 -1.21698997117174 0.329601447783503 0.835148208488604 -0.000452690322944704 0.288179585413417 2.10279883274141 1.28658504586456 -0.156968546907322 0.539541146083053
